index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
26781,408-3548510-7073940,2022-04-14,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Unshipped,1,INR,399.0,LALPUR,Gujarat,361142.0,IN,False,Not Specified
26782,405-2129844-7257118,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,471.0,"Bandra Kurla Complex, Mumbai",MAHARASHTRA,400051.0,IN,False,Not Specified
26783,406-7010400-2831558,2022-04-14,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,722.86,CHIRKUNDA,JHARKHAND,828202.0,IN,False,Easy Ship
26784,404-9913840-7391569,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,574.0,guwahati,ASSAM,781022.0,IN,False,Not Specified
26785,404-6311380-6224325,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,759.0,MOTIHARI,BIHAR,845401.0,IN,False,Not Specified
26786,403-9883798-7320344,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1112.0,BENGALURU,KARNATAKA,560094.0,IN,False,Not Specified
26787,171-2610549-9501168,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788.0,HYDERABAD,TELANGANA,502032.0,IN,False,Not Specified
26788,407-1981111-4737133,2022-04-14,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,771.0,BENGALURU,KARNATAKA,560102.0,IN,False,Not Specified
26789,407-1981111-4737133,2022-04-14,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,696.0,BENGALURU,KARNATAKA,560102.0,IN,False,Not Specified
26790,403-9440096-9203549,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,725.0,AHMEDABAD,Gujarat,382115.0,IN,False,Easy Ship
26791,403-1253780-4265909,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,725.0,AHMEDABAD,Gujarat,382115.0,IN,False,Not Specified
26792,407-8285030-6693100,2022-04-14,Cancelled,Merchant,Amazon.in,Standard,Shirt,S,On the Way,0,INR,380.0,NEW DELHI,DELHI,110043.0,IN,False,Easy Ship
26793,403-5505307-5599541,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1033.0,PUNE,MAHARASHTRA,411006.0,IN,False,Not Specified
26794,406-8846089-8122726,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,376.0,TIRUNELVELI,TAMIL NADU,627604.0,IN,False,Not Specified
26795,402-2608436-2869106,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1115.0,PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,IN,False,Not Specified
26796,171-6311306-4036302,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,MUMBAI,MAHARASHTRA,400022.0,IN,False,Not Specified
26797,408-5918531-1935546,2022-04-14,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,722.86,TIRUPPUR,TAMIL NADU,641604.0,IN,False,Easy Ship
26798,403-9166089-0051560,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,699.0,NEW DELHI,DELHI,110018.0,IN,False,Not Specified
26799,403-3796404-7995539,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,318.0,CHAKAN,MAHARASHTRA,410501.0,IN,False,Easy Ship
26800,407-6816027-9413156,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,788.0,SHILLONG,MEGHALAYA,793018.0,IN,False,Not Specified
26801,408-8188004-7924333,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,888.0,PATNA,BIHAR,801505.0,IN,False,Not Specified
26802,407-9948823-8661113,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,474.0,PANIPAT,HARYANA,132103.0,IN,False,Easy Ship
26803,404-2690567-7601162,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,357.0,AZAMGARH,UTTAR PRADESH,276001.0,IN,False,Not Specified
26804,404-2690567-7601162,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,357.0,AZAMGARH,UTTAR PRADESH,276001.0,IN,False,Not Specified
26805,407-6429420-3923554,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,GHAZIABAD,UTTAR PRADESH,201012.0,IN,False,Not Specified
26806,407-6429420-3923554,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,376.0,GHAZIABAD,UTTAR PRADESH,201012.0,IN,False,Not Specified
26807,408-3144520-6246702,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,463.0,GOBARDANGA,WEST BENGAL,743273.0,IN,False,Not Specified
26808,408-9805293-0855524,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1115.0,KATHUA,JAMMU & KASHMIR,184104.0,IN,False,Easy Ship
26809,405-8714663-1538733,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,635.0,BHOPAL,MADHYA PRADESH,462023.0,IN,False,Not Specified
26810,405-8714663-1538733,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,725.0,BHOPAL,MADHYA PRADESH,462023.0,IN,False,Not Specified
26811,405-8714663-1538733,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,759.0,BHOPAL,MADHYA PRADESH,462023.0,IN,False,Not Specified
26812,405-8360789-5029118,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,916.0,BHOPAL,MADHYA PRADESH,462023.0,IN,False,Not Specified
26813,405-8360789-5029118,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,788.0,BHOPAL,MADHYA PRADESH,462023.0,IN,False,Not Specified
26814,404-1898476-2863546,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,299.0,JAIPUR,RAJASTHAN,302004.0,IN,False,Easy Ship
26815,171-2607954-8181940,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,551.0,SHIMLA,HIMACHAL PRADESH,171009.0,IN,False,Easy Ship
26816,403-4512289-0221125,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,2,INR,752.0,HINDAUN,RAJASTHAN,322230.0,IN,False,Easy Ship
26817,404-0231139-2704318,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,376.0,CHENNAI,TAMIL NADU,600126.0,IN,False,Not Specified
26818,406-3279821-6630701,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,680.0,HYDERABAD,TELANGANA,500008.0,IN,False,Easy Ship
26819,405-0405685-7593955,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,339.0,HYDERABAD,TELANGANA,500018.0,IN,False,Not Specified
26821,171-6142058-9276331,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,BENGALURU,KARNATAKA,560083.0,IN,False,Not Specified
26822,404-0734661-4325168,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,597.0,KARJAT RAIGARH DISTRICT,MAHARASHTRA,410201.0,IN,False,Not Specified
26823,405-5233049-0017925,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,759.0,Aurangbad,MAHARASHTRA,431136.0,IN,False,Not Specified
26825,403-9786307-3405937,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Wallet,Free,Shipped,1,INR,625.0,CHENNAI,TAMIL NADU,600094.0,IN,False,Not Specified
26826,403-6384365-4260322,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,692.0,Hyderabad,TELANGANA,500032.0,IN,False,Easy Ship
26827,403-2068382-0693926,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,759.0,Hyderabad,TELANGANA,500032.0,IN,False,Not Specified
26828,402-4449220-4703515,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,582.0,NADAPURAM,KERALA,673504.0,IN,False,Not Specified
26829,405-8690892-9995514,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788.0,HYDERABAD,TELANGANA,500019.0,IN,False,Not Specified
26830,406-5941171-8561962,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,487.0,NEW DELHI,DELHI,110092.0,IN,False,Not Specified
26831,406-3287146-3413950,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,579.0,VADODARA,Gujarat,390024.0,IN,False,Easy Ship
26832,407-4011000-3473918,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,357.0,Dattapur Dhamangaon,MAHARASHTRA,444709.0,IN,False,Not Specified
26833,171-8458841-0297158,2022-04-14,Cancelled,Merchant,Amazon.in,Standard,Shirt,XS,On the Way,0,INR,380.0,"NALLEPILLY P.O , PALAKKAD DT",KERALA,678553.0,IN,False,Easy Ship
26834,171-7526489-6582768,2022-04-14,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Unshipped,1,INR,399.0,"NALLEPILLY P.O , PALAKKAD DT",KERALA,678553.0,IN,False,Not Specified
26835,407-3846289-8763553,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,788.0,NIZAMABAD,TELANGANA,503001.0,IN,False,Not Specified
26836,404-2765425-3805127,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1112.0,THANE,MAHARASHTRA,401105.0,IN,False,Not Specified
26837,402-6454443-1280351,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,653.0,KOTHAMANGALAM,KERALA,686666.0,IN,False,Not Specified
26838,407-5554825-7881155,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,631.0,NAVI MUMBAI,MAHARASHTRA,410210.0,IN,False,Easy Ship
26839,408-5263684-6536366,2022-04-14,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,652.38,NOIDA,UTTAR PRADESH,201301.0,IN,False,Easy Ship
26840,408-9192407-1554700,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,518.0,LUCKNOW,UTTAR PRADESH,226031.0,IN,False,Not Specified
26841,171-3803979-4881925,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399.0,BALACHAUR,PUNJAB,144521.0,IN,False,Not Specified
26842,405-3277093-1148322,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1299.0,VASCO DA GAMA,GOA,403711.0,IN,False,Easy Ship
26843,403-7639083-1389155,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,771.0,BENGALURU,KARNATAKA,560061.0,IN,False,Easy Ship
26844,403-7639083-1389155,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,771.0,BENGALURU,KARNATAKA,560061.0,IN,False,Easy Ship
26845,403-7085711-1081961,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,771.0,BENGALURU,KARNATAKA,560061.0,IN,False,Not Specified
26846,408-9003946-7193114,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,612.0,BARUNI,BIHAR,851112.0,IN,True,Not Specified
26847,402-9655029-0121946,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,725.0,NEW DELHI,DELHI,110044.0,IN,False,Not Specified
26848,403-4114063-8207512,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,419.0,NOIDA,UTTAR PRADESH,201301.0,IN,False,Not Specified
26849,402-0592963-7749960,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,725.0,PUNE,MAHARASHTRA,411052.0,IN,False,Not Specified
26850,171-1179502-3121123,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,692.0,UDAIPUR,RAJASTHAN,313001.0,IN,False,Easy Ship
26851,402-1463945-1941959,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,376.0,Bengaluru,KARNATAKA,560016.0,IN,False,Not Specified
26853,406-4420699-5471555,2022-04-14,Cancelled,Merchant,Amazon.in,Standard,Wallet,Free,On the Way,0,INR,519.05,SIPCOT PERUNDURAI,TAMIL NADU,638052.0,IN,False,Easy Ship
26854,404-2712631-7003539,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1099.0,HASSAN,KARNATAKA,573201.0,IN,False,Not Specified
26855,402-0005259-2105100,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1099.0,Surat,Gujarat,395005.0,IN,False,Not Specified
26856,403-9230891-7105136,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,357.0,MAWANA,UTTAR PRADESH,250401.0,IN,False,Not Specified
26857,408-2151098-9752362,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,626.0,VELLANIKKARA,KERALA,680656.0,IN,False,Not Specified
26858,407-5782488-6928320,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,329.0,PUNE,MAHARASHTRA,411057.0,IN,False,Not Specified
26859,407-1837435-9570737,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,459.0,PATHANAMTHITTA,KERALA,689691.0,IN,False,Not Specified
26860,403-4214253-9617969,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,471.0,BENGALURU,KARNATAKA,560021.0,IN,False,Not Specified
26861,408-7566494-6656316,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788.0,MAHBUBNAGAR,TELANGANA,509001.0,IN,False,Not Specified
26862,408-1352955-5133125,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,599.0,PORT BLAIR,ANDAMAN & NICOBAR,744101.0,IN,False,Not Specified
26863,407-1475861-2384355,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1238.0,Mumbai,MAHARASHTRA,400064.0,IN,False,Not Specified
26864,407-1475861-2384355,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1432.0,Mumbai,MAHARASHTRA,400064.0,IN,False,Not Specified
26865,402-0132763-7161161,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399.0,CHITTUR THATHAMANGALAM,KERALA,678103.0,IN,False,Not Specified
26866,402-0132763-7161161,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,725.0,CHITTUR THATHAMANGALAM,KERALA,678103.0,IN,False,Not Specified
26867,403-9773799-1989101,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,759.0,MUMBAI,MAHARASHTRA,400078.0,IN,False,Not Specified
26868,406-5618482-8232315,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,807.0,NORTH DELHI,New Delhi,110085.0,IN,False,Not Specified
26869,404-1860047-1213950,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,521.0,Golaghati,TRIPURA,799102.0,IN,False,Easy Ship
26870,404-1860047-1213950,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,458.0,Golaghati,TRIPURA,799102.0,IN,False,Easy Ship
26871,407-7153215-8817150,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,597.0,MACHILIPATNAM,ANDHRA PRADESH,521002.0,IN,False,Not Specified
26872,407-4186744-1257940,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,635.0,MACHILIPATNAM,ANDHRA PRADESH,521002.0,IN,False,Easy Ship
26873,407-8403096-3336349,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,725.0,IBRAHIMPATNAM,ANDHRA PRADESH,521456.0,IN,False,Not Specified
26874,171-0312490-3316351,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,597.0,PUNE,MAHARASHTRA,411048.0,IN,False,Not Specified
26875,407-7563122-3032301,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,478.0,BENGALURU,KARNATAKA,560062.0,IN,False,Not Specified
26876,402-2206612-1553131,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,788.0,RAIPUR,CHHATTISGARH,492005.0,IN,False,Not Specified
26877,407-0340032-8013128,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,759.0,CHENNAI,TAMIL NADU,600099.0,IN,False,Not Specified
26878,404-2157301-7050760,2022-04-14,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Unshipped,1,INR,824.0,PANCHKULA,HARYANA,134109.0,IN,False,Not Specified
26880,408-2600434-7324342,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,309.0,panaji,GOA,403001.0,IN,False,Not Specified
26881,402-6860479-0978751,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,568.0,CHERANALLUR,KERALA,682034.0,IN,False,Easy Ship
26882,408-2950077-5501152,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,744.0,KANPUR,UTTAR PRADESH,208019.0,IN,False,Not Specified
26883,407-6270636-2563544,2022-04-14,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,652.38,HYDERABAD,TELANGANA,500055.0,IN,False,Easy Ship
26884,403-0233832-7584363,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,654.0,BENGALURU,KARNATAKA,560038.0,IN,False,Not Specified
26885,403-4302015-0088317,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,458.0,HYDERABAD,TELANGANA,500018.0,IN,False,Not Specified
26886,408-6244924-6870730,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1299.0,AMBALA,HARYANA,133001.0,IN,False,Not Specified
26887,407-2133528-5326754,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1338.0,LUCKNOW,UTTAR PRADESH,226018.0,IN,False,Easy Ship
26888,403-3515564-3688360,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,759.0,FARIDABAD,HARYANA,121001.0,IN,False,Not Specified
26889,402-4910449-8093905,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399.0,BONGAIGAON,ASSAM,783380.0,IN,False,Not Specified
26890,171-4086567-1265129,2022-04-14,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,313.33,PEDANA,ANDHRA PRADESH,521366.0,IN,False,Easy Ship
26891,402-1120419-5955517,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1126.0,HARIDWAR,UTTARAKHAND,249407.0,IN,False,Not Specified
26892,407-5281616-2724368,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,788.0,NEW DELHI,DELHI,110085.0,IN,False,Not Specified
26894,406-9787838-6265121,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,376.0,Varanasi,UTTAR PRADESH,221001.0,IN,False,Easy Ship
26895,171-8749123-7238733,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,318.0,HYDERABAD,TELANGANA,500043.0,IN,False,Not Specified
26896,403-3460608-9554709,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,599.0,MUMBAI,MAHARASHTRA,400101.0,IN,False,Not Specified
26897,404-1284712-9598722,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,625.0,NEDUVA,KERALA,676303.0,IN,False,Not Specified
26898,404-8132998-4205164,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,286.0,GADAG BETIGERI,KARNATAKA,582101.0,IN,False,Easy Ship
26899,402-4678033-9813943,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1115.0,MUMBAI,MAHARASHTRA,400071.0,IN,False,Not Specified
26900,404-2479769-8979542,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,487.0,THALASSERY,KERALA,670103.0,IN,False,Not Specified
26901,407-1918843-3169922,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,725.0,HONAVAR,KARNATAKA,581341.0,IN,False,Not Specified
26902,404-3450173-7865913,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,259.0,SARANGA,ODISHA,759146.0,IN,False,Not Specified
26903,408-3479642-3650759,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,744.0,HYDERABAD,TELANGANA,500019.0,IN,False,Not Specified
26904,402-6425346-1263544,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1112.0,GURGAON,HARYANA,122017.0,IN,False,Not Specified
26905,406-9290735-0506708,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,736.0,HYDERABAD,TELANGANA,500018.0,IN,False,Easy Ship
26906,171-5106688-0799513,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1299.0,ROURKELA,ODISHA,769004.0,IN,False,Easy Ship
26907,403-9933856-3483552,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,476.0,KOLKATA,WEST BENGAL,700084.0,IN,False,Not Specified
26908,408-5297679-8696324,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,476.0,BENGALURU,KARNATAKA,560072.0,IN,False,Not Specified
26909,407-5504229-8205942,2022-04-14,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Unshipped,1,INR,376.0,JAIPUR,RAJASTHAN,302029.0,IN,False,Not Specified
26910,171-7556543-2541952,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,357.0,BENGALURU,KARNATAKA,560109.0,IN,False,Not Specified
26911,171-0557510-6396365,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,471.0,BENGALURU,KARNATAKA,560109.0,IN,False,Not Specified
26912,403-2214491-5684326,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,666.0,LAKHIMPUR,UTTAR PRADESH,262701.0,IN,False,Not Specified
26913,407-3447658-2596306,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788.0,Haldwani,UTTARAKHAND,263139.0,IN,False,Not Specified
26914,406-3881928-4918746,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399.0,NAGPUR,MAHARASHTRA,440022.0,IN,False,Not Specified
26916,402-3851161-5903547,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,725.0,CUTTACK,ODISHA,753009.0,IN,False,Not Specified
26917,402-2170631-8448363,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,631.0,MOHALI,PUNJAB,160055.0,IN,False,Easy Ship
26918,406-7677792-4347539,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,641.0,CHENNAI,TAMIL NADU,600073.0,IN,False,Not Specified
26919,403-2896419-2194743,2022-04-14,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Unshipped,1,INR,471.0,TIRUPPUR,TAMIL NADU,641604.0,IN,False,Not Specified
26920,171-7619034-4438744,2022-04-14,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,736.0,BURLA,ODISHA,768017.0,IN,False,Easy Ship
26921,171-2046555-9725103,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1065.0,SHIMLA,HIMACHAL PRADESH,171004.0,IN,False,Not Specified
26922,407-8633096-3730747,2022-04-14,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,548.0,GUWAHATI,ASSAM,781038.0,IN,False,Easy Ship
26923,403-8182889-6286705,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,599.0,MUMBAI,MAHARASHTRA,400104.0,IN,False,Not Specified
26924,402-7433006-5501964,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1140.0,KOLKATA,WEST BENGAL,700038.0,IN,False,Not Specified
26925,171-3496245-3712325,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,852.0,MUMBAI,MAHARASHTRA,400008.0,IN,False,Not Specified
26926,403-3414374-1263529,2022-04-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1133.0,PANIHATI,WEST BENGAL,700111.0,IN,False,Easy Ship
